Sum of Adj Close,Sum of Close,Sum of Column1,Year,Quarter,Month,Day,Sum of High,Sum of Low,Sum of Open,Sum of Volume
3187.965088,3261.050049,1498,2021,Qtr 1,January,27,3306.449951,3227,3300,2786662
3124.910156,3196.550049,1499,2021,Qtr 1,January,28,3275,3183.800049,3230,3083938
3041.620117,3111.350098,1500,2021,Qtr 1,January,29,3216.850098,3100,3210.050049,5445659
3068.992432,3139.350098,1501,2021,Qtr 1,February,1,3165,3044.100098,3100,3985846
3131.655762,3203.449951,1502,2021,Qtr 1,February,2,3224,3150,3174,2881837
3128.331787,3200.050049,1503,2021,Qtr 1,February,3,3236,3162.649902,3213,2505866
3116.991699,3188.449951,1504,2021,Qtr 1,February,4,3237.850098,3176,3216.050049,2057261
3087.175049,3157.949951,1505,2021,Qtr 1,February,5,3205.850098,3129,3198.949951,2366135
3142.067383,3214.100098,1506,2021,Qtr 1,February,8,3226,3155.149902,3189.5,2526592
3105.700928,3176.899902,1507,2021,Qtr 1,February,9,3245.800049,3164,3195,2658751
3141.284912,3213.300049,1508,2021,Qtr 1,February,10,3219.399902,3157.300049,3185,2127983
3134.148438,3206,1509,2021,Qtr 1,February,11,3219.300049,3185.050049,3215,1165882
3119.289307,3190.800049,1510,2021,Qtr 1,February,12,3245.5,3182,3184.199951,2777404
3069.481445,3139.850098,1511,2021,Qtr 1,February,15,3209,3131.550049,3209,2630853
3039.126953,3108.800049,1512,2021,Qtr 1,February,16,3167.649902,3100,3150,3435770
3004.227051,3073.100098,1513,2021,Qtr 1,February,17,3132.850098,3045.550049,3105.100098,3678426
2988.829834,3057.350098,1514,2021,Qtr 1,February,18,3097.899902,3031,3065,4189909
3003.005371,3071.850098,1515,2021,Qtr 1,February,19,3087.149902,3016.149902,3058,3725028
2892.14624,2958.449951,1516,2021,Qtr 1,February,22,3096,2943.149902,3096,5366696
2913.40918,2980.199951,1517,2021,Qtr 1,February,23,3028,2968,2970,3832829
2882.028564,2948.100098,1518,2021,Qtr 1,February,24,3003.350098,2921.149902,2972,3774549
2928.170898,2995.300049,1519,2021,Qtr 1,February,25,3029.899902,2968.449951,2974,4224073
2829.434082,2894.300049,1520,2021,Qtr 1,February,26,2972.350098,2880,2960,5553153
2858.664063,2924.199951,1521,2021,Qtr 1,March,1,2965,2901.800049,2926,3265871
2938.9729,3006.350098,1522,2021,Qtr 1,March,2,3025,2948,2960,3306469
2990.54126,3059.100098,1523,2021,Qtr 1,March,3,3064,2996.899902,3035,3509857
2981.351318,3049.699951,1524,2021,Qtr 1,March,4,3081.449951,3016.050049,3023,3916760
2940.63501,3008.050049,1525,2021,Qtr 1,March,5,3063.199951,2996.600098,3016.100098,3203686
2939.55957,3006.949951,1526,2021,Qtr 1,March,8,3033,2996,3016,2003125
2982.573486,3050.949951,1527,2021,Qtr 1,March,9,3066.899902,2992.100098,3006.949951,1942397
3002.125244,3070.949951,1528,2021,Qtr 1,March,10,3093.199951,3060,3075,3053778
2989.416504,3057.949951,1529,2021,Qtr 1,March,12,3117,3041.350098,3075,2938317
2997.432617,3066.149902,1530,2021,Qtr 1,March,15,3099,3041,3041,3097083
3040.348877,3110.050049,1531,2021,Qtr 1,March,16,3141,3060,3060,4894756
3043.183594,3112.949951,1532,2021,Qtr 1,March,17,3155,3085.300049,3105,3838390
2968.447754,3036.5,1533,2021,Qtr 1,March,18,3146.449951,2987.050049,3125.949951,3656306
2981.840332,3050.199951,1534,2021,Qtr 1,March,19,3099,3005,3030,5776626
3059.509766,3129.649902,1535,2021,Qtr 1,March,22,3139.449951,3018.649902,3048.699951,2821646
3072.169678,3142.600098,1536,2021,Qtr 1,March,23,3169,3122.850098,3140,3305973
3051.151611,3121.100098,1537,2021,Qtr 1,March,24,3152.300049,3111.149902,3111.199951,2207104
2996.162354,3064.850098,1538,2021,Qtr 1,March,25,3130.850098,3050,3112.199951,3179786
2998.068359,3066.800049,1539,2021,Qtr 1,March,26,3118,3043.050049,3090.649902,3697370
3087.762207,3158.550049,1540,2021,Qtr 1,March,30,3188.449951,3060.899902,3083,4694008
3106.629395,3177.850098,1541,2021,Qtr 1,March,31,3205,3132,3155,3530069
3094.067627,3165,1542,2021,Qtr 2,April,1,3215,3145,3191.100098,4285076
3166.311035,3238.899902,1543,2021,Qtr 2,April,5,3263,3151,3171,5317862
3191.532959,3264.699951,1544,2021,Qtr 2,April,6,3275,3230,3275,2291562
3198.082764,3271.399902,1545,2021,Qtr 2,April,7,3277.550049,3234.800049,3259,2491268
3243.003174,3317.350098,1546,2021,Qtr 2,April,8,3335,3266.050049,3270,2578118
3247.792969,3322.25,1547,2021,Qtr 2,April,9,3354.350098,3308,3354,2911129
3173.789795,3246.550049,1548,2021,Qtr 2,April,12,3338.100098,3213.199951,3322.25,3791828
3034.483887,3104.050049,1549,2021,Qtr 2,April,13,3214,3073.050049,3214,8654596
3146.80835,3218.949951,1550,2021,Qtr 2,April,15,3237.25,3087.449951,3160.300049,6062760
3123.541748,3195.149902,1551,2021,Qtr 2,April,16,3247,3182.600098,3229,3224657
3090.939697,3161.800049,1552,2021,Qtr 2,April,19,3189,3135.100098,3169,2679106
3074.075684,3144.550049,1553,2021,Qtr 2,April,20,3225.350098,3126.350098,3225,3141893
3048.902832,3118.800049,1554,2021,Qtr 2,April,22,3148,3105.25,3148,1988980
3039.811279,3109.5,1555,2021,Qtr 2,April,23,3119,3091.050049,3105,1615309
3031.306641,3100.800049,1556,2021,Qtr 2,April,26,3153,3088.050049,3102.050049,2490260
3061.807129,3132,1557,2021,Qtr 2,April,27,3136.100098,3103,3106,1471417
3054.084473,3124.100098,1558,2021,Qtr 2,April,28,3151,3112,3149.949951,1639037
3045.432617,3115.25,1559,2021,Qtr 2,April,29,3157.350098,3105.5,3145.600098,1621395
2967.616455,3035.649902,1560,2021,Qtr 2,April,30,3132.050049,3020,3099,3072305
2968.936279,3037,1561,2021,Qtr 2,May,3,3055,3004,3024.899902,1545831
2981.400635,3049.75,1562,2021,Qtr 2,May,4,3090,3035,3062.800049,1990777
3026.320801,3095.699951,1563,2021,Qtr 2,May,5,3099.399902,3052.399902,3070,1939289
3041.717529,3111.449951,1564,2021,Qtr 2,May,6,3134,3074,3105.5,1791671
3062.687256,3132.899902,1565,2021,Qtr 2,May,7,3159.850098,3111.800049,3133,1912540
3075.004639,3145.5,1566,2021,Qtr 2,May,10,3164.199951,3125,3145.949951,2137153
3052.61792,3122.600098,1567,2021,Qtr 2,May,11,3128.100098,3091.149902,3125,2415625
3018.4021,3087.600098,1568,2021,Qtr 2,May,12,3120,3070.600098,3120,1978558
2983.11084,3051.5,1569,2021,Qtr 2,May,14,3098.5,3040,3098.5,2043935
3000.952393,3069.75,1570,2021,Qtr 2,May,17,3075.199951,3036,3055,2890462
3019.575439,3088.800049,1571,2021,Qtr 2,May,18,3124,3078,3100,2098538
3012.927734,3082,1572,2021,Qtr 2,May,19,3118,3067.100098,3084,1986041
2991.420654,3060,1573,2021,Qtr 2,May,20,3088.800049,3052.100098,3067.100098,2329027
3011.461426,3080.5,1574,2021,Qtr 2,May,21,3088.199951,3055.100098,3061,1685566
3012.438721,3081.5,1575,2021,Qtr 2,May,24,3105,3072,3081.5,1652260
3059.101563,3114,1576,2021,Qtr 2,May,25,3128.25,3082.100098,3092,1841613
3102.816895,3158.5,1577,2021,Qtr 2,May,26,3165,3103.800049,3120,1923753
3123.937988,3180,1578,2021,Qtr 2,May,27,3217.75,3161.800049,3161.949951,5959785
3088.179443,3143.600098,1579,2021,Qtr 2,May,28,3198,3135.649902,3189.5,1763701
3103.455322,3159.149902,1580,2021,Qtr 2,May,31,3170.350098,3128.600098,3150,1652799
3097.413818,3153,1581,2021,Qtr 2,June,1,3169.949951,3132,3168.600098,1377441
3074.279053,3129.449951,1582,2021,Qtr 2,June,2,3159.449951,3115,3150.850098,2240078
3085.870605,3141.25,1583,2021,Qtr 2,June,3,3154.550049,3122.649902,3154.550049,1281706
3088.326904,3143.75,1584,2021,Qtr 2,June,4,3156.850098,3125,3128,1836060
3127.081543,3183.199951,1585,2021,Qtr 2,June,7,3190.449951,3133.600098,3145,2559821
3143.732666,3200.149902,1586,2021,Qtr 2,June,8,3231,3187.199951,3198,2574057
3143.830566,3200.25,1587,2021,Qtr 2,June,9,3220,3186.199951,3202,1710925
3160.089111,3216.800049,1588,2021,Qtr 2,June,10,3224,3193,3210,1874324
3216.084473,3273.800049,1589,2021,Qtr 2,June,11,3309,3211,3211.550049,3452954
3218.5896,3276.350098,1590,2021,Qtr 2,June,14,3308.699951,3270.350098,3279,1847360
3205.229248,3262.75,1591,2021,Qtr 2,June,15,3298,3251.550049,3298,1304985
3216.624756,3274.350098,1592,2021,Qtr 2,June,16,3294.699951,3253,3262.100098,1635552
3259.259521,3317.75,1593,2021,Qtr 2,June,17,3336.050049,3260,3265.5,2273413
3239.169922,3297.300049,1594,2021,Qtr 2,June,18,3358,3275,3350.899902,3380431
3215.396729,3273.100098,1595,2021,Qtr 2,June,21,3286,3251.699951,3265,1130569
3243.000977,3301.199951,1596,2021,Qtr 2,June,22,3327.050049,3285,3304,1708688
3203.902832,3261.399902,1597,2021,Qtr 2,June,23,3329,3256.399902,3329,1467104
3314.124756,3373.600098,1598,2021,Qtr 2,June,24,3383,3278.5,3284,4155204
3321.197998,3380.800049,1599,2021,Qtr 2,June,25,3399.649902,3350,3375.25,2722861
3277.924561,3336.75,1600,2021,Qtr 2,June,28,3391.5,3333,3391.5,1355238
3281.952393,3340.850098,1601,2021,Qtr 2,June,29,3366.300049,3326.5,3342,1497322
3286.765869,3345.75,1602,2021,Qtr 2,June,30,3382,3338.5,3346,1693146
3282.590576,3341.5,1603,2021,Qtr 3,July,1,3362,3332.350098,3358,990310
3266.82373,3325.449951,1604,2021,Qtr 3,July,2,3339.699951,3295.199951,3331,1682274
3262.451904,3321,1605,2021,Qtr 3,July,5,3374,3302,3342,1972858
3204.786865,3262.300049,1606,2021,Qtr 3,July,6,3328,3256.100098,3313,2159420
3217.214111,3274.949951,1607,2021,Qtr 3,July,7,3282.699951,3241.600098,3275,2640710
3201.054199,3258.5,1608,2021,Qtr 3,July,8,3298,3231.899902,3298,2485811
3151.591553,3208.149902,1609,2021,Qtr 3,July,9,3282,3201,3250,6365067
3136.807129,3193.100098,1610,2021,Qtr 3,July,12,3236,3188.350098,3235,1892226
3131.354736,3187.550049,1611,2021,Qtr 3,July,13,3214,3175,3214,1809339
3157.878662,3214.550049,1612,2021,Qtr 3,July,14,3222,3185,3187,2044279
3153.349854,3202.949951,1613,2021,Qtr 3,July,15,3231.850098,3194,3227.600098,2232968
3145.326172,3194.800049,1614,2021,Qtr 3,July,16,3219.850098,3192,3213,1256526
3135.28418,3184.600098,1615,2021,Qtr 3,July,19,3199.800049,3176,3180,1597058
3156.156006,3205.800049,1616,2021,Qtr 3,July,20,3215,3156.149902,3184.600098,1811945
3166.54248,3216.350098,1617,2021,Qtr 3,July,22,3224.949951,3190,3190,2859334
3163.09668,3212.850098,1618,2021,Qtr 3,July,23,3241.550049,3206.649902,3230,1776193
3148.033691,3197.550049,1619,2021,Qtr 3,July,26,3224.25,3190.850098,3200,1259611
3133.659424,3182.949951,1620,2021,Qtr 3,July,27,3210,3161.149902,3200,1121367
3148.279785,3197.800049,1621,2021,Qtr 3,July,28,3204.449951,3132.399902,3188,1660654
3146.310547,3195.800049,1622,2021,Qtr 3,July,29,3225.449951,3190.300049,3200.25,1731997
3118.399658,3167.449951,1623,2021,Qtr 3,July,30,3223.5,3162.350098,3219,2999943
3169.545166,3219.399902,1624,2021,Qtr 3,August,2,3224.899902,3167,3180,2608669
3234.030518,3284.899902,1625,2021,Qtr 3,August,3,3290,3218.949951,3229,3804735
3223.250244,3273.949951,1626,2021,Qtr 3,August,4,3305.199951,3261.199951,3300,2929598
3233.095703,3283.949951,1627,2021,Qtr 3,August,5,3315,3262.5,3275,2534521
3258.545166,3309.800049,1628,2021,Qtr 3,August,6,3324,3265,3272.550049,2292362
3271.245605,3322.699951,1629,2021,Qtr 3,August,9,3337,3310,3323.899902,1510489
3282.271973,3333.899902,1630,2021,Qtr 3,August,10,3349.899902,3315.600098,3315.600098,2040777
3292.412598,3344.199951,1631,2021,Qtr 3,August,11,3360,3327.100098,3350,1929707
3299.845703,3351.75,1632,2021,Qtr 3,August,12,3368,3326,3326,1310205
3409.766357,3463.399902,1633,2021,Qtr 3,August,13,3480,3357.5,3360.75,4363584
3419.168701,3472.949951,1634,2021,Qtr 3,August,16,3494.350098,3436.5,3460,2083489
3498.028564,3553.050049,1635,2021,Qtr 3,August,17,3560.800049,3463,3482.100098,4336019
3505.412354,3560.550049,1636,2021,Qtr 3,August,18,3595,3536.600098,3573.850098,2631309
3504.378418,3559.5,1637,2021,Qtr 3,August,20,3575,3500,3506,2836148
3581.072021,3637.399902,1638,2021,Qtr 3,August,23,3673,3561.899902,3580,3744176
3557.24707,3613.199951,1639,2021,Qtr 3,August,24,3667.350098,3594.399902,3657,2511141
3602.337646,3659,1640,2021,Qtr 3,August,25,3697.75,3607.050049,3610,2123263
3614.98877,3671.850098,1641,2021,Qtr 3,August,26,3687.600098,3647.899902,3660,1902533
3662.540527,3720.149902,1642,2021,Qtr 3,August,27,3729.5,3651.100098,3666,3944728
3643.98291,3701.300049,1643,2021,Qtr 3,August,30,3740.350098,3687.600098,3715,2033114
3727.813965,3786.449951,1644,2021,Qtr 3,August,31,3804.100098,3703.449951,3709.399902,3207480
3657.421143,3714.949951,1645,2021,Qtr 3,September,1,3816.699951,3707,3796,2643336
3777.335205,3836.75,1646,2021,Qtr 3,September,2,3859.149902,3722,3734,3403717
3782.553223,3842.050049,1647,2021,Qtr 3,September,3,3856.899902,3804.550049,3825,1746812
3792.348877,3852,1648,2021,Qtr 3,September,6,3877.600098,3814,3849.699951,1723693
3756.808105,3815.899902,1649,2021,Qtr 3,September,7,3869.949951,3808.25,3864,1585039
3715.704346,3774.149902,1650,2021,Qtr 3,September,8,3815,3756,3810,4147175
3732.687256,3791.399902,1651,2021,Qtr 3,September,9,3808.699951,3765,3789.699951,1441148
3785.802002,3845.350098,1652,2021,Qtr 3,September,13,3852.399902,3767,3767,1691473
3825.723877,3885.899902,1653,2021,Qtr 3,September,14,3896.5,3825,3849.949951,1991188
3893.311279,3954.550049,1654,2021,Qtr 3,September,15,3980,3866,3882.100098,2461369
3842.854492,3903.300049,1655,2021,Qtr 3,September,16,3981.75,3892.100098,3930,2946666
3768.572998,3827.850098,1656,2021,Qtr 3,September,17,3945,3805,3920,6477148
3764.290039,3823.5,1657,2021,Qtr 3,September,20,3871,3807.850098,3809,2002008
3803.129395,3862.949951,1658,2021,Qtr 3,September,21,3871.550049,3821.649902,3858,1568129
3802.341553,3862.149902,1659,2021,Qtr 3,September,22,3896.850098,3852.449951,3862.5,1744067
3809.331787,3869.25,1660,2021,Qtr 3,September,23,3879,3835,3870,2003869
3811.350098,3871.300049,1661,2021,Qtr 3,September,24,3944.399902,3855,3890,2320754
3777.531982,3836.949951,1662,2021,Qtr 3,September,27,3904,3802.899902,3900,1673362
3720.626953,3779.149902,1663,2021,Qtr 3,September,28,3850,3751.25,3850,2253075
3733.179443,3791.899902,1664,2021,Qtr 3,September,29,3806,3722.149902,3759.800049,2489161
3717.083008,3775.550049,1665,2021,Qtr 3,September,30,3805,3750.100098,3805,2252412
3672.435059,3730.199951,1666,2021,Qtr 4,October,1,3810,3725,3781.75,1578374
3714.867432,3773.300049,1667,2021,Qtr 4,October,4,3783.649902,3707.449951,3724.800049,1356860
3773.938721,3833.300049,1668,2021,Qtr 4,October,5,3840,3741.600098,3754,1877966
3751.885254,3810.899902,1669,2021,Qtr 4,October,6,3857.449951,3795,3836,1678154
3832.615479,3892.899902,1670,2021,Qtr 4,October,7,3899,3820.050049,3830,1647233
3874.703613,3935.649902,1671,2021,Qtr 4,October,8,3989.899902,3900,3925,2934339
3628.525635,3685.600098,1672,2021,Qtr 4,October,11,3757.5,3660,3755,11845402
3596.282959,3652.850098,1673,2021,Qtr 4,October,12,3707,3630.600098,3706,5752877
3598.59668,3655.199951,1674,2021,Qtr 4,October,13,3675.449951,3645,3650,3545655
3562.346191,3611.449951,1675,2021,Qtr 4,October,14,3670,3608.199951,3625,6442299
3597.561035,3647.149902,1676,2021,Qtr 4,October,18,3652.699951,3601.449951,3603.449951,3590107
3584.737549,3634.149902,1677,2021,Qtr 4,October,19,3690.100098,3625.199951,3669,3135441
3559.781494,3608.850098,1678,2021,Qtr 4,October,20,3630,3578.300049,3612,2933693
3484.469971,3532.5,1679,2021,Qtr 4,October,21,3607.449951,3511.25,3604.100098,4871211
3451.277344,3498.850098,1680,2021,Qtr 4,October,22,3561.600098,3485,3560,2691670
3445.45752,3492.949951,1681,2021,Qtr 4,October,25,3514.550049,3450,3503,2595594
3435.248047,3482.600098,1682,2021,Qtr 4,October,26,3529,3475,3494.5,3878763
3442.30127,3489.75,1683,2021,Qtr 4,October,27,3511.25,3483,3483,2510813
3375.126953,3421.649902,1684,2021,Qtr 4,October,28,3518,3415,3518,2424942
3351.552246,3397.75,1685,2021,Qtr 4,October,29,3461,3385.949951,3400.050049,3960501
3429.132568,3476.399902,1686,2021,Qtr 4,November,1,3487,3412.949951,3437.949951,2020718
3436.82666,3484.199951,1687,2021,Qtr 4,November,2,3513.600098,3469.75,3494,3087414
3444.766846,3492.25,1688,2021,Qtr 4,November,3,3519.899902,3466.050049,3504.199951,1537639
3460.944092,3508.649902,1689,2021,Qtr 4,November,4,3513.25,3505,3512.949951,328991
3455.124268,3502.75,1690,2021,Qtr 4,November,8,3548,3481.199951,3548,2526082
3458.033936,3505.699951,1691,2021,Qtr 4,November,9,3535,3496,3508,1782692
3436.925293,3484.300049,1692,2021,Qtr 4,November,10,3519.699951,3480.199951,3498,1516489
3440.771973,3488.199951,1693,2021,Qtr 4,November,11,3510.050049,3436,3480,1284514
3478.107666,3526.050049,1694,2021,Qtr 4,November,12,3534.149902,3485.699951,3506,1747259
3504.986816,3553.300049,1695,2021,Qtr 4,November,15,3569.600098,3528,3528,1809157
3508.044678,3556.399902,1696,2021,Qtr 4,November,16,3575.550049,3542,3569,2013204
3474.013672,3521.899902,1697,2021,Qtr 4,November,17,3562.850098,3506.399902,3550.600098,1632914
3428.441895,3475.699951,1698,2021,Qtr 4,November,18,3520.850098,3451.600098,3515.149902,2136598
3411.376953,3458.399902,1699,2021,Qtr 4,November,22,3515.949951,3440.300049,3478.399902,3167936
3417.147461,3464.25,1700,2021,Qtr 4,November,23,3480.949951,3407.800049,3445,2153461
3396.482666,3443.300049,1701,2021,Qtr 4,November,24,3493.050049,3424,3472.199951,2161746
3399.047119,3445.899902,1702,2021,Qtr 4,November,25,3463,3434.050049,3443.899902,1849619
3399.984375,3446.850098,1703,2021,Qtr 4,November,26,3490,3411.899902,3425,1941251
3454.384521,3502,1704,2021,Qtr 4,November,29,3529.350098,3406.449951,3447.149902,2981745
3481.165527,3529.149902,1705,2021,Qtr 4,November,30,3563.75,3491,3491,5588446
3529.153809,3577.800049,1706,2021,Qtr 4,December,1,3590,3535,3535,2102118
3593.368408,3642.899902,1707,2021,Qtr 4,December,2,3648,3574.100098,3589.199951,3152938
3590.951904,3640.449951,1708,2021,Qtr 4,December,3,3665.949951,3630.850098,3646.449951,2486263
3488.316895,3536.399902,1709,2021,Qtr 4,December,6,3658,3522,3640.449951,1849642
3535.762939,3584.5,1710,2021,Qtr 4,December,7,3598,3524.300049,3562.5,1484458
3577.585938,3626.899902,1711,2021,Qtr 4,December,8,3646.449951,3601,3601,1428660
3552.778076,3601.75,1712,2021,Qtr 4,December,9,3634.75,3566,3610,1567957
3587.351563,3636.800049,1713,2021,Qtr 4,December,10,3642,3575.100098,3585,1510718
3560.570801,3609.649902,1714,2021,Qtr 4,December,13,3662,3601.699951,3650,1883864
3574.52832,3623.800049,1715,2021,Qtr 4,December,14,3635,3576.699951,3605,1747007
3521.80542,3570.350098,1716,2021,Qtr 4,December,15,3623,3558.149902,3620,1603233
3532.902344,3581.600098,1717,2021,Qtr 4,December,16,3608.449951,3570,3582,2072320
3535.614746,3584.350098,1718,2021,Qtr 4,December,17,3651.350098,3573.699951,3602.5,4333992
3508.537842,3556.899902,1719,2021,Qtr 4,December,20,3606,3510.149902,3589,2312310
3559.239014,3608.300049,1720,2021,Qtr 4,December,21,3641.199951,3566.399902,3582.649902,2340989
3581.383789,3630.75,1721,2021,Qtr 4,December,22,3636.800049,3606.25,3624,1224328
3612.899414,3662.699951,1722,2021,Qtr 4,December,23,3670.5,3630,3648,1792861
3620.987793,3670.899902,1723,2021,Qtr 4,December,24,3705,3644.800049,3685,2209923
3645.845215,3696.100098,1724,2021,Qtr 4,December,27,3700,3653.100098,3671,1534135
3656.153564,3706.550049,1725,2021,Qtr 4,December,28,3725,3693.850098,3710,1456218
3644.464111,3694.699951,1726,2021,Qtr 4,December,29,3719.949951,3685,3692.25,1456923
3682.983398,3733.75,1727,2021,Qtr 4,December,30,3740,3680,3681.350098,1966475
3687.52124,3738.350098,1728,2021,Qtr 4,December,31,3760,3731.300049,3742.800049,1207141
3765.841309,3817.75,1729,2022,Qtr 1,January,3,3830,3745,3750,2346158
3831.930176,3884.75,1730,2022,Qtr 1,January,4,3889.149902,3811.699951,3831.100098,2488606
3808.453857,3860.949951,1731,2022,Qtr 1,January,5,3870,3812.399902,3865,1733031
3755.681396,3807.449951,1732,2022,Qtr 1,January,6,3835,3772,3812,1810293
3801.10498,3853.5,1733,2022,Qtr 1,January,7,3864.899902,3796.399902,3820,2460591
3827.096924,3879.850098,1734,2022,Qtr 1,January,10,3978,3861,3978,3937092
3862.656494,3915.899902,1735,2022,Qtr 1,January,11,3925,3856,3856,1906106
3807.417969,3859.899902,1736,2022,Qtr 1,January,12,3929,3836.550049,3925,3203744
3844.901611,3897.899902,1737,2022,Qtr 1,January,13,3923,3857,3918,6684507
3914.196533,3968.149902,1738,2022,Qtr 1,January,14,3977,3860.050049,3877.850098,3348123
3964.502686,4019.149902,1739,2022,Qtr 1,January,17,4043,3962.300049,3992.699951,3442604
3936.34082,3990.600098,1740,2022,Qtr 1,January,18,4041.699951,3980,4033.949951,2389041
3868.208984,3914.649902,1741,2022,Qtr 1,January,19,4012,3910.5,4012,3102539
3781.154297,3826.550049,1742,2022,Qtr 1,January,20,3920,3811,3910,6176776
3788.021729,3833.5,1743,2022,Qtr 1,January,21,3851.550049,3771.100098,3807,3112358
3726.609131,3771.350098,1744,2022,Qtr 1,January,24,3849.649902,3740.100098,3840,3258414
3725.176025,3769.899902,1745,2022,Qtr 1,January,25,3809.399902,3722.199951,3769.5,3330501
3605.957764,3649.25,1746,2022,Qtr 1,January,27,3733.399902,3625.100098,3731,5718297
3646.273682,3690.050049,1747,2022,Qtr 1,January,28,3729.800049,3646,3646,3143862
3691.925293,3736.25,1748,2022,Qtr 1,January,31,3758,3721.399902,3749,2739393
3755.561279,3800.649902,1749,2022,Qtr 1,February,1,3808,3736.399902,3770,2105169
3810.452393,3856.199951,1750,2022,Qtr 1,February,2,3864,3800.649902,3827.899902,1984212
3779.227539,3824.600098,1751,2022,Qtr 1,February,3,3882.5,3816.050049,3851,1960538
3769.642334,3814.899902,1752,2022,Qtr 1,February,4,3824.699951,3769,3815.300049,2307366
3734.168457,3779,1753,2022,Qtr 1,February,7,3831.800049,3756.149902,3791,1919149
3699.040039,3743.449951,1754,2022,Qtr 1,February,8,3799.699951,3721,3791.550049,2946443
3715.937256,3760.550049,1755,2022,Qtr 1,February,9,3777.949951,3746.100098,3750,1638721
3725.621094,3770.350098,1756,2022,Qtr 1,February,10,3789.800049,3758,3789.800049,2112459
3651.115234,3694.949951,1757,2022,Qtr 1,February,11,3752.5,3690,3752.5,3851488
3689.455322,3733.75,1758,2022,Qtr 1,February,14,3793.25,3710,3724,5951745
3772.507813,3817.800049,1759,2022,Qtr 1,February,15,3835,3748,3786,3931683
3767.86377,3813.100098,1760,2022,Qtr 1,February,16,3854.100098,3806,3844,3256906
3739.306396,3784.199951,1761,2022,Qtr 1,February,17,3835,3779,3825,3134372
3748.891113,3793.899902,1762,2022,Qtr 1,February,18,3815.949951,3757.600098,3769,3688883
3675.275146,3719.399902,1763,2022,Qtr 1,February,21,3827.800049,3705.550049,3810,7465922
3543.853027,3586.399902,1764,2022,Qtr 1,February,22,3667.899902,3570,3650,5408531
3521.521484,3563.800049,1765,2022,Qtr 1,February,23,3622.899902,3555.649902,3611,2426203
3361.294922,3401.649902,1766,2022,Qtr 1,February,24,3483.850098,3391.100098,3474,5039136
3478.981934,3520.75,1767,2022,Qtr 1,February,25,3530,3462,3468,2549723
3512.035156,3554.199951,1768,2022,Qtr 1,February,28,3563.75,3455.899902,3490,3288942
3504.080566,3546.149902,1769,2022,Qtr 1,March,2,3571.949951,3506,3552.5,2761341
3502.351318,3544.399902,1770,2022,Qtr 1,March,3,3578.600098,3530.100098,3562.850098,1928039
3482.539551,3524.350098,1771,2022,Qtr 1,March,4,3561.199951,3487.050049,3501.5,2370257
3443.557129,3484.899902,1772,2022,Qtr 1,March,7,3548,3431.550049,3450,3054130
3557.242432,3599.949951,1773,2022,Qtr 1,March,8,3609,3460,3460,3300992
3589.505127,3632.600098,1774,2022,Qtr 1,March,9,3654,3597.050049,3605,2719654
3577.993164,3620.949951,1775,2022,Qtr 1,March,10,3684,3615,3684,2005441
3556.45166,3599.149902,1776,2022,Qtr 1,March,11,3639.850098,3592.850098,3603.25,1623423
3599.781738,3643,1777,2022,Qtr 1,March,14,3648.350098,3580,3580,1765688
3551.26416,3593.899902,1778,2022,Qtr 1,March,15,3659,3585.399902,3659,3651133
3612.528564,3655.899902,1779,2022,Qtr 1,March,16,3668,3616.25,3640.5,3090475
3629.178955,3672.75,1780,2022,Qtr 1,March,17,3710,3660.300049,3696.600098,3600452
3583.675049,3626.699951,1781,2022,Qtr 1,March,21,3713.949951,3615,3696,2413831
3657.044189,3700.949951,1782,2022,Qtr 1,March,22,3711,3625,3640,2907611
3668.358154,3712.399902,1783,2022,Qtr 1,March,23,3729.800049,3690,3708,1596195
3705.364258,3749.850098,1784,2022,Qtr 1,March,24,3758.199951,3695,3700,1879046
3663.467041,3707.449951,1785,2022,Qtr 1,March,25,3779.5,3672,3759.899902,1690133
3663.714111,3707.699951,1786,2022,Qtr 1,March,28,3713,3661.199951,3695,1760990
3661.39209,3705.350098,1787,2022,Qtr 1,March,29,3722,3691,3694.75,2689063
3687.28125,3731.550049,1788,2022,Qtr 1,March,30,3738,3706.199951,3738,1583455
3695.581543,3739.949951,1789,2022,Qtr 1,March,31,3754.649902,3720.199951,3740,2168110
3714.158691,3758.75,1790,2022,Qtr 2,April,1,3763,3728.050049,3748,1387014
3725.621094,3770.350098,1791,2022,Qtr 2,April,4,3780,3737.100098,3762,1472994
3769.543945,3814.800049,1792,2022,Qtr 2,April,5,3835.600098,3772,3772,2314947
3710.798828,3755.350098,1793,2022,Qtr 2,April,6,3809.300049,3731.149902,3809.300049,2051729
3640.443359,3684.149902,1794,2022,Qtr 2,April,7,3745.5,3679,3745.5,2494829
3641.925537,3685.649902,1795,2022,Qtr 2,April,8,3705,3642.5,3690,2296773
3652.54834,3696.399902,1796,2022,Qtr 2,April,11,3712.350098,3656.100098,3690,2291660
3647.311279,3691.100098,1797,2022,Qtr 2,April,12,3739,3648.350098,3683,4483476
3618.50708,3661.949951,1798,2022,Qtr 2,April,13,3709.850098,3655.550049,3707,1621672
3486.195313,3528.050049,1799,2022,Qtr 2,April,18,3610,3522.5,3610,3820792
3430.711182,3471.899902,1800,2022,Qtr 2,April,19,3563.550049,3439.149902,3550,3170014
3514.604248,3556.800049,1801,2022,Qtr 2,April,20,3569.149902,3480,3500,2640370
